exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfhxa,hilic,TCA cycle,11,11,2,1.9293,0.55144,0.85555,0.057278,2510
pfhxa,hilic,N-Glycan Degradation,11,11,2,1.9293,0.55144,0.85555,0.057278,6454
pfhxa,hilic,Fatty acid activation,37,37,6,6.4895,0.56619,0.73445,0.059887,394
pfhxa,hilic,C5-Branched dibasic acid metabolism,5,5,1,0.87696,0.58602,1,0.063631,0
pfhxa,hilic,Prostaglandin formation from dihomo gama-linoleic acid,5,5,1,0.87696,0.58602,1,0.063631,2969
pfhxa,hilic,Purine metabolism,45,45,7,7.8927,0.60828,0.75562,0.068188,3354
pfhxa,hilic,Vitamin A (retinol) metabolism,19,19,3,3.3325,0.61409,0.83573,0.069446,2772
pfhxa,hilic,Ubiquinone Biosynthesis,13,13,2,2.2801,0.64629,0.89859,0.076969,8792
pfhxa,hilic,Beta-Alanine metabolism,20,20,3,3.5079,0.65043,0.85672,0.07801,143
pfhxa,hilic,Parathio degradation,6,6,1,1.0524,0.65312,1,0.078698,3683
pfhxa,hilic,Tryptophan metabolism,113,113,17,19.819,0.67271,0.75804,0.083943,9789
pfhxa,hilic,Carnitine shuttle,32,32,4,5.6126,0.78583,0.9097,0.12575,38
pfhxa,hilic,Vitamin D3 (cholecalciferol) metabolism,9,9,1,1.5785,0.79613,1,0.13093,1534
pfhxa,hilic,"Glycine, serine, alanine and threonine metabolism",69,69,9,12.102,0.81109,0.89059,0.13905,7400
pfhxa,hilic,Drug metabolism - cytochrome P450,34,34,4,5.9634,0.82526,0.92989,0.14747,9413
pfhxa,hilic,Carbon fixation,10,10,1,1.7539,0.82928,1,0.15001,6898
pfhxa,hilic,Omega-6 fatty acid metabolism,10,10,1,1.7539,0.82928,1,0.15001,212
pfhxa,hilic,Methionine and cysteine metabolism,49,49,6,8.5942,0.82964,0.91667,0.15024,2515
pfhxa,hilic,Butanoate metabolism,42,42,5,7.3665,0.8346,0.92606,0.15347,7512
pfhxa,hilic,Squalene and cholesterol biosynthesis,11,11,1,1.9293,0.85707,1,0.1696,2079
pfhxa,hilic,Alkaloid biosynthesis II,11,11,1,1.9293,0.85707,1,0.1696,6910
pfhxa,hilic,Fatty acid oxidation,11,11,1,1.9293,0.85707,1,0.1696,1737
pfhxa,hilic,Lysine metabolism,44,44,5,7.7173,0.86398,0.94153,0.17513,9997
pfhxa,hilic,De novo fatty acid biosynthesis,29,29,3,5.0864,0.87192,0.96081,0.18187,2586
pfhxa,hilic,Pyrimidine metabolism,63,63,7,11.05,0.90678,0.95604,0.2178,6372
pfhxa,hilic,Galactose metabolism,23,23,2,4.034,0.90749,0.98287,0.21866,7647
pfhxa,hilic,Bile acid biosynthesis,24,24,2,4.2094,0.91989,0.98568,0.23498,3131
pfhxa,hilic,Selenoamino acid metabolism,15,15,1,2.6309,0.92988,1,0.25005,1967
pfhxa,hilic,Hexose phosphorylation,16,16,1,2.8063,0.94134,1,0.2701,9961
pfhxa,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,16,16,1,2.8063,0.94134,1,0.2701,4766
pfhxa,hilic,Fatty Acid Metabolism,18,18,1,3.1571,0.95896,1,0.30954,5698
pfhxa,hilic,Drug metabolism - other enzymes,18,18,1,3.1571,0.95896,1,0.30954,8406
pfhxa,hilic,"Valine, leucine and isoleucine degradation",30,30,2,5.2618,0.96707,0.99512,0.33322,7061
pfhxa,hilic,Xenobiotics metabolism,47,47,2,8.2435,0.99776,0.99978,0.57195,9989
