exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfhxs,hilic,Vitamin H (biotin) metabolism,5,5,2,0.4712,0.062677,0.36242,0.0081923,16
pfhxs,hilic,Glutathione Metabolism,19,19,4,1.7906,0.075071,0.21963,0.0084871,11
pfhxs,hilic,Propanoate metabolism,12,12,3,1.1309,0.078405,0.27595,0.0085683,12
pfhxs,hilic,Pyrimidine metabolism,63,63,9,5.9372,0.087531,0.16593,0.008795,78
pfhxs,hilic,Beta-Alanine metabolism,20,20,4,1.8848,0.087806,0.24331,0.0088019,0
pfhxs,hilic,Pyruvate Metabolism,6,6,2,0.56545,0.088783,0.41744,0.0088266,276
pfhxs,hilic,Vitamin B1 (thiamin) metabolism,7,7,2,0.65969,0.11743,0.46775,0.0095841,54
pfhxs,hilic,Methionine and cysteine metabolism,49,49,7,4.6178,0.12463,0.23964,0.0097853,19
pfhxs,hilic,Bile acid biosynthesis,24,24,4,2.2618,0.14797,0.34081,0.01047,22
pfhxs,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,2,0.75393,0.14799,0.51375,0.010471,12
pfhxs,hilic,"Fatty acid oxidation, peroxisome",8,8,2,0.75393,0.14799,0.51375,0.010471,0
pfhxs,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,16,16,3,1.5079,0.15544,0.40602,0.0107,426
pfhxs,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,34,34,5,3.2042,0.1655,0.33382,0.011018,1922
pfhxs,hilic,Vitamin B2 (riboflavin) metabolism,2,2,1,0.18848,0.16603,1,0.011035,64
pfhxs,hilic,Electron transport chain,2,2,1,0.18848,0.16603,1,0.011035,741
pfhxs,hilic,Dynorphin metabolism,2,2,1,0.18848,0.16603,1,0.011035,0
pfhxs,hilic,Vitamin D3 (cholecalciferol) metabolism,9,9,2,0.84817,0.17992,0.55581,0.011493,47
pfhxs,hilic,Glyoxylate and Dicarboxylate Metabolism,9,9,2,0.84817,0.17992,0.55581,0.011493,1943
pfhxs,hilic,Saturated fatty acids beta-oxidation,9,9,2,0.84817,0.17992,0.55581,0.011493,1
pfhxs,hilic,Limonene and pinene degradation,9,9,2,0.84817,0.17992,0.55581,0.011493,6673
pfhxs,hilic,Pentose phosphate pathway,27,27,4,2.5445,0.20109,0.41383,0.01223,538
pfhxs,hilic,Carbon fixation,10,10,2,0.94241,0.21277,0.59426,0.012659,2107
pfhxs,hilic,Omega-6 fatty acid metabolism,10,10,2,0.94241,0.21277,0.59426,0.012659,1
pfhxs,hilic,Arachidonic acid metabolism,19,19,3,1.7906,0.22376,0.49612,0.013078,169
pfhxs,hilic,De novo fatty acid biosynthesis,29,29,4,2.733,0.23928,0.46117,0.013696,64
pfhxs,hilic,Alkaloid biosynthesis II,11,11,2,1.0366,0.24613,0.62942,0.013978,955
pfhxs,hilic,TCA cycle,11,11,2,1.0366,0.24613,0.62942,0.013978,631
pfhxs,hilic,Aminosugars metabolism,30,30,4,2.8272,0.25898,0.48425,0.014526,195
pfhxs,hilic,Di-unsaturated fatty acid beta-oxidation,4,4,1,0.37696,0.30471,1,0.016677,3696
pfhxs,hilic,Polyunsaturated fatty acid biosynthesis,4,4,1,0.37696,0.30471,1,0.016677,212
pfhxs,hilic,Ubiquinone Biosynthesis,13,13,2,1.2251,0.31312,0.69092,0.01711,4413
pfhxs,hilic,C5-Branched dibasic acid metabolism,5,5,1,0.4712,0.36522,1,0.020089,0
pfhxs,hilic,Vitamin E metabolism,15,15,2,1.4136,0.37884,0.7423,0.020961,1729
pfhxs,hilic,Selenoamino acid metabolism,15,15,2,1.4136,0.37884,0.7423,0.020961,19
pfhxs,hilic,Tryptophan metabolism,113,113,11,10.649,0.38913,0.51363,0.021648,8292
pfhxs,hilic,Fatty acid activation,37,37,4,3.4869,0.40207,0.63068,0.022548,232
pfhxs,hilic,Glycolysis and Gluconeogenesis,27,27,3,2.5445,0.41991,0.69051,0.02386,2950
pfhxs,hilic,Lipoate metabolism,6,6,1,0.56545,0.42051,1,0.023906,3993
pfhxs,hilic,Histidine metabolism,38,38,4,3.5812,0.42251,0.64914,0.024059,4857
pfhxs,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,3,2.6387,0.4439,0.70996,0.025765,3171
pfhxs,hilic,Fatty Acid Metabolism,18,18,2,1.6963,0.47205,0.80391,0.028226,274
pfhxs,hilic,Fructose and mannose metabolism,18,18,2,1.6963,0.47205,0.80391,0.028226,3928
pfhxs,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,5,4.9005,0.47612,0.66897,0.028604,1896
pfhxs,hilic,Drug metabolism - cytochrome P450,34,34,3,3.2042,0.57807,0.80635,0.040325,7041
pfhxs,hilic,Xenobiotics metabolism,47,47,4,4.4293,0.59467,0.78615,0.042737,5235
pfhxs,hilic,Sialic acid metabolism,23,23,2,2.1675,0.60734,0.87584,0.044698,952
pfhxs,hilic,Galactose metabolism,23,23,2,2.1675,0.60734,0.87584,0.044698,2829
pfhxs,hilic,Squalene and cholesterol biosynthesis,11,11,1,1.0366,0.633,1,0.049014,969
pfhxs,hilic,Keratan sulfate degradation,11,11,1,1.0366,0.633,1,0.049014,5312
pfhxs,hilic,N-Glycan Degradation,11,11,1,1.0366,0.633,1,0.049014,5759
pfhxs,hilic,Omega-3 fatty acid metabolism,13,13,1,1.2251,0.69445,1,0.061672,2326
pfhxs,hilic,Glycosphingolipid metabolism,27,27,2,2.5445,0.69562,0.91398,0.06195,1885
pfhxs,hilic,Biopterin metabolism,14,14,1,1.3194,0.72124,1,0.068494,9791
pfhxs,hilic,Phosphatidylinositol phosphate metabolism,18,18,1,1.6963,0.80702,1,0.098556,2697
pfhxs,hilic,Vitamin A (retinol) metabolism,19,19,1,1.7906,0.824,1,0.10665,4220
pfhxs,hilic,Leukotriene metabolism,24,24,1,2.2618,0.8891,1,0.14953,4755
pfhxs,hilic,Linoleate metabolism,43,43,2,4.0524,0.90133,0.98043,0.16078,9979
pfhxs,hilic,Prostaglandin formation from arachidonate,27,27,1,2.5445,0.91602,1,0.17648,5055
pfhxs,hilic,Glycerophospholipid metabolism,60,60,2,5.6545,0.97366,0.99603,0.289,8711
