exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfoa,hilic,C5-Branched dibasic acid metabolism,5,5,1,0.58464,0.43467,1,0.048898,0
pfoa,hilic,Vitamin H (biotin) metabolism,5,5,1,0.58464,0.43467,1,0.048898,1247
pfoa,hilic,Carnitine shuttle,32,32,4,3.7417,0.45772,0.68257,0.052018,0
pfoa,hilic,Galactose metabolism,23,23,3,2.6894,0.45775,0.72373,0.052023,1802
pfoa,hilic,Glycerophospholipid metabolism,60,60,7,7.0157,0.47234,0.63463,0.05412,981
pfoa,hilic,Glycosphingolipid biosynthesis - globoseries,6,6,1,0.70157,0.49576,1,0.057704,3626
pfoa,hilic,Caffeine metabolism,6,6,1,0.70157,0.49576,1,0.057704,3346
pfoa,hilic,Lipoate metabolism,6,6,1,0.70157,0.49576,1,0.057704,4028
pfoa,hilic,Chondroitin sulfate degradation,7,7,1,0.8185,0.5503,1,0.067234,6338
pfoa,hilic,Starch and Sucrose Metabolism,7,7,1,0.8185,0.5503,1,0.067234,4589
pfoa,hilic,Tyrosine metabolism,151,151,16,17.656,0.57284,0.66842,0.071736,10000
pfoa,hilic,Xenobiotics metabolism,47,47,5,5.4956,0.58361,0.759,0.074021,5318
pfoa,hilic,Phosphatidylinositol phosphate metabolism,18,18,2,2.1047,0.59347,0.87106,0.076191,740
pfoa,hilic,Glycosphingolipid biosynthesis - ganglioseries,8,8,1,0.93543,0.59897,1,0.077439,2241
pfoa,hilic,Glutathione Metabolism,19,19,2,2.2216,0.62378,0.88504,0.083396,1312
pfoa,hilic,Squalene and cholesterol biosynthesis,11,11,1,1.2862,0.71577,1,0.11153,1073
pfoa,hilic,Keratan sulfate degradation,11,11,1,1.2862,0.71577,1,0.11153,7288
pfoa,hilic,Alkaloid biosynthesis II,11,11,1,1.2862,0.71577,1,0.11153,3967
pfoa,hilic,Heparan sulfate degradation,11,11,1,1.2862,0.71577,1,0.11153,6665
pfoa,hilic,TCA cycle,11,11,1,1.2862,0.71577,1,0.11153,3721
pfoa,hilic,N-Glycan Degradation,11,11,1,1.2862,0.71577,1,0.11153,7832
pfoa,hilic,Drug metabolism - cytochrome P450,34,34,3,3.9756,0.72771,0.89452,0.11608,9207
pfoa,hilic,Purine metabolism,45,45,4,5.2618,0.73288,0.87734,0.11813,5010
pfoa,hilic,Biopterin metabolism,14,14,1,1.637,0.79874,1,0.14955,9948
pfoa,hilic,Glycolysis and Gluconeogenesis,27,27,2,3.1571,0.80651,0.95425,0.15406,7620
pfoa,hilic,Glycosphingolipid metabolism,27,27,2,3.1571,0.80651,0.95425,0.15406,2593
pfoa,hilic,Prostaglandin formation from arachidonate,27,27,2,3.1571,0.80651,0.95425,0.15406,2030
pfoa,hilic,Pentose phosphate pathway,27,27,2,3.1571,0.80651,0.95425,0.15406,5259
pfoa,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,15,15,1,1.7539,0.82064,1,0.16282,5412
pfoa,hilic,Selenoamino acid metabolism,15,15,1,1.7539,0.82064,1,0.16282,481
pfoa,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,16,16,1,1.8709,0.84018,1,0.1763,1979
pfoa,hilic,Aminosugars metabolism,30,30,2,3.5079,0.85167,0.96767,0.1851,4392
pfoa,hilic,Drug metabolism - other enzymes,18,18,1,2.1047,0.87315,1,0.20369,5724
pfoa,hilic,Sialic acid metabolism,23,23,1,2.6894,0.92892,1,0.2728,4804
pfoa,hilic,Leukotriene metabolism,24,24,1,2.8063,0.93671,1,0.28649,5622
