exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfda,hilic,N-Glycan biosynthesis,11,11,1,1.6222,0.80046,1,0.1634,5387
pfda,hilic,Alkaloid biosynthesis II,11,11,1,1.6222,0.80046,1,0.1634,4863
pfda,hilic,TCA cycle,11,11,1,1.6222,0.80046,1,0.1634,4749
pfda,hilic,Propanoate metabolism,12,12,1,1.7696,0.82778,1,0.18122,4147
pfda,hilic,Carnitine shuttle,32,32,3,4.719,0.83213,0.94426,0.18434,35
pfda,hilic,Sialic acid metabolism,23,23,2,3.3918,0.84161,0.96548,0.19147,2861
pfda,hilic,Butanoate metabolism,42,42,4,6.1937,0.84454,0.93844,0.19376,7221
pfda,hilic,Glycerophospholipid metabolism,60,60,6,8.8482,0.84763,0.92616,0.19623,5189
pfda,hilic,Ubiquinone Biosynthesis,13,13,1,1.9171,0.85139,1,0.1993,9826
pfda,hilic,Leukotriene metabolism,24,24,2,3.5393,0.85874,0.97022,0.20557,3423
pfda,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,34,34,3,5.014,0.8621,0.95641,0.20854,9553
pfda,hilic,Vitamin B6 (pyridoxine) metabolism,14,14,1,2.0646,0.87177,1,0.21755,9981
pfda,hilic,Purine metabolism,45,45,4,6.6361,0.88129,0.9556,0.22711,7460
pfda,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,15,15,1,2.212,0.88938,1,0.23586,7219
pfda,hilic,Vitamin E metabolism,15,15,1,2.212,0.88938,1,0.23586,8641
pfda,hilic,Hexose phosphorylation,16,16,1,2.3595,0.90458,1,0.25417,9931
pfda,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,16,16,1,2.3595,0.90458,1,0.25417,2720
pfda,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,2,4.1291,0.91165,0.98354,0.26369,8969
pfda,hilic,Drug metabolism - other enzymes,18,18,1,2.6545,0.92903,1,0.29052,7009
pfda,hilic,Arachidonic acid metabolism,19,19,1,2.8019,0.9388,1,0.30845,6053
pfda,hilic,Glutamate metabolism,19,19,1,2.8019,0.9388,1,0.30845,8404
pfda,hilic,Fatty acid activation,37,37,2,5.4564,0.97087,0.9957,0.39415,5913
pfda,hilic,Prostaglandin formation from arachidonate,27,27,1,3.9817,0.98139,1,0.44188,7561
pfda,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,2,7.6684,0.99591,0.99955,0.57944,9734
pfda,hilic,Linoleate metabolism,43,43,1,6.3412,0.99832,1,0.64442,10000
