exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfhps,hilic,Hyaluronan Metabolism,7,7,1,1.0812,0.65913,1,0.11873,4119
pfhps,hilic,Leukotriene metabolism,24,24,3,3.7068,0.68588,0.8748,0.12829,970
pfhps,hilic,Hexose phosphorylation,16,16,2,2.4712,0.68783,0.9141,0.12902,9452
pfhps,hilic,Glycosphingolipid biosynthesis - ganglioseries,8,8,1,1.2356,0.70786,1,0.13695,1783
pfhps,hilic,CoA Catabolism,8,8,1,1.2356,0.70786,1,0.13695,6537
pfhps,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,34,34,4,5.2513,0.73555,0.88096,0.1491,8676
pfhps,hilic,Vitamin D3 (cholecalciferol) metabolism,9,9,1,1.3901,0.74966,1,0.15589,1051
pfhps,hilic,Saturated fatty acids beta-oxidation,9,9,1,1.3901,0.74966,1,0.15589,78
pfhps,hilic,Fructose and mannose metabolism,18,18,2,2.7801,0.75011,0.93695,0.15611,8212
pfhps,hilic,Glycerophospholipid metabolism,60,60,7,9.267,0.77394,0.87475,0.16871,3738
pfhps,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,3,4.3246,0.78443,0.92367,0.17474,7564
pfhps,hilic,Fatty acid activation,37,37,4,5.7147,0.79535,0.91386,0.18138,1068
pfhps,hilic,Keratan sulfate degradation,11,11,1,1.699,0.81625,1,0.19527,9206
pfhps,hilic,Fatty acid oxidation,11,11,1,1.699,0.81625,1,0.19527,1706
pfhps,hilic,Heparan sulfate degradation,11,11,1,1.699,0.81625,1,0.19527,8793
pfhps,hilic,N-Glycan Degradation,11,11,1,1.699,0.81625,1,0.19527,9475
pfhps,hilic,Galactose metabolism,23,23,2,3.5524,0.86103,0.97097,0.2317,7287
pfhps,hilic,Ubiquinone Biosynthesis,13,13,1,2.0079,0.8652,1,0.23569,9811
pfhps,hilic,Bile acid biosynthesis,24,24,2,3.7068,0.87696,0.97515,0.24765,1879
pfhps,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,5,8.0314,0.8844,0.95134,0.25581,7125
pfhps,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,15,15,1,2.3168,0.90117,1,0.27624,7120
pfhps,hilic,Pentose phosphate pathway,27,27,2,4.1702,0.9152,0.98443,0.29606,7343
pfhps,hilic,Histidine metabolism,38,38,3,5.8691,0.92475,0.97923,0.31135,9570
pfhps,hilic,Glycosphingolipid metabolism,27,27,1,4.1702,0.98482,1,0.4954,7649
pfhps,hilic,Carnitine shuttle,32,32,1,4.9424,0.99309,1,0.56919,1106
