exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
ocs,c18,Fatty acid activation,29,29,3,2.2667,0.35269,0.62819,0.032149,1215
ocs,c18,Tryptophan metabolism,54,54,5,4.2207,0.35363,0.55036,0.032234,5645
ocs,c18,Keratan sulfate degradation,6,6,1,0.46897,0.36447,1,0.033235,3364
ocs,c18,Glycolysis and Gluconeogenesis,18,18,2,1.4069,0.38026,0.74028,0.034758,2597
ocs,c18,De novo fatty acid biosynthesis,19,19,2,1.4851,0.4069,0.75922,0.037512,2041
ocs,c18,N-Glycan Degradation,7,7,1,0.54713,0.41089,1,0.037946,1659
ocs,c18,Pyruvate Metabolism,8,8,1,0.62529,0.45397,1,0.043017,57
ocs,c18,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,0.62529,0.45397,1,0.043017,2398
ocs,c18,Caffeine metabolism,8,8,1,0.62529,0.45397,1,0.043017,5585
ocs,c18,Vitamin B6 (pyridoxine) metabolism,8,8,1,0.62529,0.45397,1,0.043017,5630
ocs,c18,Selenoamino acid metabolism,8,8,1,0.62529,0.45397,1,0.043017,4600
ocs,c18,C21-steroid hormone biosynthesis and metabolism,49,49,4,3.8299,0.48277,0.69744,0.04685,4957
ocs,c18,Xenobiotics metabolism,37,37,3,2.892,0.51225,0.75875,0.051197,8910
ocs,c18,Aspartate and asparagine metabolism,37,37,3,2.892,0.51225,0.75875,0.051197,6543
ocs,c18,Biopterin metabolism,10,10,1,0.78161,0.53102,1,0.054215,2445
ocs,c18,Carnitine shuttle,25,25,2,1.954,0.55357,0.84739,0.058129,1359
ocs,c18,Sialic acid metabolism,11,11,1,0.85977,0.56542,1,0.060322,1644
ocs,c18,Hexose phosphorylation,11,11,1,0.85977,0.56542,1,0.060322,1948
ocs,c18,Vitamin B3 (nicotinate and nicotinamide) metabolism,11,11,1,0.85977,0.56542,1,0.060322,1726
ocs,c18,"Valine, leucine and isoleucine degradation",12,12,1,0.93793,0.59733,1,0.066752,4780
ocs,c18,Arginine and Proline Metabolism,14,14,1,1.0943,0.65439,1,0.080517,5142
ocs,c18,Phosphatidylinositol phosphate metabolism,14,14,1,1.0943,0.65439,1,0.080517,5493
ocs,c18,Histidine metabolism,15,15,1,1.1724,0.67985,1,0.087821,5600
ocs,c18,Fatty Acid Metabolism,15,15,1,1.1724,0.67985,1,0.087821,6018
ocs,c18,Lysine metabolism,16,16,1,1.2506,0.70346,1,0.095383,9052
ocs,c18,Pyrimidine metabolism,39,39,2,3.0483,0.79174,0.94798,0.13295,5178
ocs,c18,Androgen and estrogen biosynthesis and metabolism,25,25,1,1.954,0.85177,1,0.17206,6961
ocs,c18,Linoleate metabolism,31,31,1,2.423,0.90701,1,0.22781,9455
ocs,c18,Urea cycle/amino group metabolism,33,33,1,2.5793,0.92045,1,0.24659,9753
ocs,c18,"Glycine, serine, alanine and threonine metabolism",37,37,1,2.892,0.94185,1,0.28398,7861
ocs,c18,Prostaglandin formation from arachidonate,44,44,1,3.4391,0.96651,1,0.3477,8930
ocs,c18,Purine metabolism,54,54,1,4.2207,0.9849,1,0.43254,9584
