exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
ocs,hilic,Squalene and cholesterol biosynthesis,17,17,2,1.3934,0.37257,0.73561,0.029335,440
ocs,hilic,Propanoate metabolism,6,6,1,0.4918,0.37681,1,0.029705,3464
ocs,hilic,Polyunsaturated fatty acid biosynthesis,6,6,1,0.4918,0.37681,1,0.029705,1596
ocs,hilic,N-Glycan Degradation,6,6,1,0.4918,0.37681,1,0.029705,6960
ocs,hilic,Porphyrin metabolism,18,18,2,1.4754,0.40045,0.75567,0.031868,1600
ocs,hilic,Beta-Alanine metabolism,18,18,2,1.4754,0.40045,0.75567,0.031868,2049
ocs,hilic,N-Glycan biosynthesis,7,7,1,0.57377,0.42419,1,0.034224,1127
ocs,hilic,Keratan sulfate degradation,7,7,1,0.57377,0.42419,1,0.034224,7641
ocs,hilic,Heparan sulfate degradation,7,7,1,0.57377,0.42419,1,0.034224,4984
ocs,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,19,19,2,1.5574,0.42775,0.77423,0.034594,3647
ocs,hilic,Aminosugars metabolism,19,19,2,1.5574,0.42775,0.77423,0.034594,2459
ocs,hilic,Aspartate and asparagine metabolism,83,83,7,6.8033,0.44098,0.60059,0.036011,7132
ocs,hilic,Alanine and Aspartate Metabolism,20,20,2,1.6393,0.4544,0.79139,0.037517,8393
ocs,hilic,Saturated fatty acids beta-oxidation,8,8,1,0.65574,0.46801,1,0.039119,3098
ocs,hilic,Biopterin metabolism,9,9,1,0.7377,0.50853,1,0.044384,4914
ocs,hilic,Omega-6 fatty acid metabolism,9,9,1,0.7377,0.50853,1,0.044384,455
ocs,hilic,Glycerophospholipid metabolism,50,50,4,4.0984,0.53241,0.73834,0.047877,2112
ocs,hilic,Leukotriene metabolism,24,24,2,1.9672,0.55353,0.84806,0.051243,3333
ocs,hilic,Tryptophan metabolism,93,93,7,7.623,0.56765,0.71353,0.053651,7636
ocs,hilic,"Valine, leucine and isoleucine degradation",25,25,2,2.0492,0.57629,0.85966,0.055193,1976
ocs,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,2,2.0492,0.57629,0.85966,0.055193,7854
ocs,hilic,Glycolysis and Gluconeogenesis,11,11,1,0.90164,0.58064,1,0.055987,4483
ocs,hilic,Ubiquinone Biosynthesis,11,11,1,0.90164,0.58064,1,0.055987,3240
ocs,hilic,Fatty Acid Metabolism,26,26,2,2.1311,0.59821,0.87039,0.05935,2810
ocs,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,1,0.98361,0.61266,1,0.062302,4427
ocs,hilic,Vitamin B9 (folate) metabolism,12,12,1,0.98361,0.61266,1,0.062302,5255
ocs,hilic,Fatty acid oxidation,12,12,1,0.98361,0.61266,1,0.062302,754
ocs,hilic,Limonene and pinene degradation,12,12,1,0.98361,0.61266,1,0.062302,9795
ocs,hilic,Methionine and cysteine metabolism,28,28,2,2.2951,0.63951,0.88947,0.068283,4661
ocs,hilic,Fructose and mannose metabolism,13,13,1,1.0656,0.64227,1,0.068939,6461
ocs,hilic,Butanoate metabolism,29,29,2,2.377,0.65889,0.89794,0.073054,5820
ocs,hilic,Pyrimidine metabolism,44,44,3,3.6066,0.66156,0.85607,0.073744,5359
ocs,hilic,Carnitine shuttle,30,30,2,2.459,0.67745,0.90577,0.078024,4793
ocs,hilic,Androgen and estrogen biosynthesis and metabolism,30,30,2,2.459,0.67745,0.90577,0.078024,6171
ocs,hilic,De novo fatty acid biosynthesis,30,30,2,2.459,0.67745,0.90577,0.078024,3794
ocs,hilic,Galactose metabolism,15,15,1,1.2295,0.69494,1,0.083113,7170
ocs,hilic,Phosphatidylinositol phosphate metabolism,15,15,1,1.2295,0.69494,1,0.083113,6222
ocs,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,1.2295,0.69494,1,0.083113,9220
ocs,hilic,Linoleate metabolism,47,47,3,3.8525,0.70597,0.88079,0.086546,9560
ocs,hilic,Pentose phosphate pathway,17,17,1,1.3934,0.73993,1,0.098364,5189
ocs,hilic,Fatty acid activation,36,36,2,2.9508,0.77226,0.94172,0.11174,2759
ocs,hilic,Vitamin E metabolism,22,22,1,1.8033,0.82571,1,0.1402,5627
ocs,hilic,C21-steroid hormone biosynthesis and metabolism,58,58,3,4.7541,0.83163,0.94179,0.144,3731
ocs,hilic,Xenobiotics metabolism,46,46,2,3.7705,0.87738,0.974,0.17968,9365
ocs,hilic,Arachidonic acid metabolism,27,27,1,2.2131,0.88341,1,0.18547,6525
ocs,hilic,Bile acid biosynthesis,28,28,1,2.2951,0.89245,1,0.19475,6212
ocs,hilic,Purine metabolism,38,38,1,3.1148,0.95219,1,0.28816,8527
ocs,hilic,Tyrosine metabolism,125,125,5,10.246,0.97105,0.98963,0.34369,9980
ocs,hilic,Lysine metabolism,47,47,1,3.8525,0.97711,1,0.36867,9988
