exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_153_ngml_detect,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,1,0.65574,0.46801,1,0.016115,3044
pcb_153_ngml_detect,hilic,Saturated fatty acids beta-oxidation,8,8,1,0.65574,0.46801,1,0.016115,4057
pcb_153_ngml_detect,hilic,Lysine metabolism,47,47,4,3.8525,0.48196,0.69806,0.017018,6836
pcb_153_ngml_detect,hilic,Biopterin metabolism,9,9,1,0.7377,0.50853,1,0.018899,6514
pcb_153_ngml_detect,hilic,Fatty acid activation,36,36,3,2.9508,0.52145,0.76636,0.019898,1256
pcb_153_ngml_detect,hilic,Glycerophospholipid metabolism,50,50,4,4.0984,0.53241,0.73834,0.020792,3084
pcb_153_ngml_detect,hilic,Ubiquinone Biosynthesis,11,11,1,0.90164,0.58064,1,0.025315,2803
pcb_153_ngml_detect,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,1,0.98361,0.61266,1,0.028949,3039
pcb_153_ngml_detect,hilic,Vitamin B9 (folate) metabolism,12,12,1,0.98361,0.61266,1,0.028949,4668
pcb_153_ngml_detect,hilic,Methionine and cysteine metabolism,28,28,2,2.2951,0.63951,0.88947,0.032472,4932
pcb_153_ngml_detect,hilic,Fructose and mannose metabolism,13,13,1,1.0656,0.64227,1,0.032863,5760
pcb_153_ngml_detect,hilic,Galactose metabolism,15,15,1,1.2295,0.69494,1,0.041512,6411
pcb_153_ngml_detect,hilic,Phosphatidylinositol phosphate metabolism,15,15,1,1.2295,0.69494,1,0.041512,5730
pcb_153_ngml_detect,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,1.2295,0.69494,1,0.041512,7962
pcb_153_ngml_detect,hilic,Urea cycle/amino group metabolism,76,76,5,6.2295,0.69846,0.83806,0.042183,9245
pcb_153_ngml_detect,hilic,Drug metabolism - other enzymes,16,16,1,1.3115,0.71832,1,0.046232,5497
pcb_153_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,3,4.0164,0.73307,0.89505,0.049555,6731
pcb_153_ngml_detect,hilic,Aminosugars metabolism,19,19,1,1.5574,0.77835,1,0.061853,7316
pcb_153_ngml_detect,hilic,Purine metabolism,38,38,2,3.1148,0.79807,0.95038,0.068456,6615
pcb_153_ngml_detect,hilic,Tyrosine metabolism,125,125,7,10.246,0.85713,0.92435,0.095112,9480
pcb_153_ngml_detect,hilic,"Valine, leucine and isoleucine degradation",25,25,1,2.0492,0.86304,1,0.098563,7669
pcb_153_ngml_detect,hilic,Drug metabolism - cytochrome P450,32,32,1,2.623,0.92216,1,0.14745,8789
pcb_153_ngml_detect,hilic,Linoleate metabolism,47,47,1,3.8525,0.97711,1,0.25854,9894
pcb_153_ngml_detect,hilic,Tryptophan metabolism,93,93,1,7.623,0.99952,1,0.5433,9983
