exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_138_ngml_detect,hilic,Glycerophospholipid metabolism,50,50,3,2.5554,0.42333,0.68599,0.015057,2067
pcb_138_ngml_detect,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,1,0.61331,0.44152,1,0.016117,2562
pcb_138_ngml_detect,hilic,Vitamin B9 (folate) metabolism,12,12,1,0.61331,0.44152,1,0.016117,4238
pcb_138_ngml_detect,hilic,Limonene and pinene degradation,12,12,1,0.61331,0.44152,1,0.016117,8621
pcb_138_ngml_detect,hilic,Drug metabolism - cytochrome P450,32,32,2,1.6355,0.45153,0.7851,0.016736,4228
pcb_138_ngml_detect,hilic,Fructose and mannose metabolism,13,13,1,0.66442,0.46814,1,0.017823,5255
pcb_138_ngml_detect,hilic,Sialic acid metabolism,14,14,1,0.71553,0.49351,1,0.01964,2826
pcb_138_ngml_detect,hilic,Fatty acid activation,36,36,2,1.8399,0.5146,0.82325,0.02131,1169
pcb_138_ngml_detect,hilic,Galactose metabolism,15,15,1,0.76663,0.51769,1,0.021568,4959
pcb_138_ngml_detect,hilic,Phosphatidylinositol phosphate metabolism,15,15,1,0.76663,0.51769,1,0.021568,4257
pcb_138_ngml_detect,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,0.76663,0.51769,1,0.021568,7015
pcb_138_ngml_detect,hilic,TCA cycle,16,16,1,0.81774,0.54074,1,0.023609,1500
pcb_138_ngml_detect,hilic,Tyrosine metabolism,125,125,6,6.3886,0.54912,0.7059,0.024404,8131
pcb_138_ngml_detect,hilic,Porphyrin metabolism,18,18,1,0.91996,0.58365,1,0.028029,2580
pcb_138_ngml_detect,hilic,Beta-Alanine metabolism,18,18,1,0.91996,0.58365,1,0.028029,4426
pcb_138_ngml_detect,hilic,Aminosugars metabolism,19,19,1,0.97107,0.6036,1,0.030408,5043
pcb_138_ngml_detect,hilic,Alanine and Aspartate Metabolism,20,20,1,1.0222,0.62261,1,0.032898,9183
pcb_138_ngml_detect,hilic,Pyrimidine metabolism,44,44,2,2.2488,0.62608,0.8807,0.033377,6224
pcb_138_ngml_detect,hilic,Glycosphingolipid metabolism,23,23,1,1.1755,0.67444,1,0.041024,7143
pcb_138_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,2,2.5043,0.68537,0.90683,0.043036,6064
pcb_138_ngml_detect,hilic,"Valine, leucine and isoleucine degradation",25,25,1,1.2777,0.70504,1,0.046972,4851
pcb_138_ngml_detect,hilic,Fatty Acid Metabolism,26,26,1,1.3288,0.71927,1,0.050099,4021
pcb_138_ngml_detect,hilic,Prostaglandin formation from arachidonate,26,26,1,1.3288,0.71927,1,0.050099,2430
pcb_138_ngml_detect,hilic,Methionine and cysteine metabolism,28,28,1,1.4311,0.74573,1,0.056644,5896
pcb_138_ngml_detect,hilic,Carnitine shuttle,30,30,1,1.5333,0.76974,1,0.063562,5857
pcb_138_ngml_detect,hilic,De novo fatty acid biosynthesis,30,30,1,1.5333,0.76974,1,0.063562,4870
pcb_138_ngml_detect,hilic,Histidine metabolism,32,32,1,1.6355,0.79152,1,0.070828,8920
pcb_138_ngml_detect,hilic,Purine metabolism,38,38,1,1.9421,0.84543,1,0.094456,7234
pcb_138_ngml_detect,hilic,Arginine and Proline Metabolism,44,44,1,2.2488,0.8856,1,0.12029,9481
pcb_138_ngml_detect,hilic,Urea cycle/amino group metabolism,76,76,2,3.8843,0.88743,0.97598,0.12172,9851
pcb_138_ngml_detect,hilic,Aspartate and asparagine metabolism,83,83,1,4.242,0.9845,1,0.3043,9975
