exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_153_ngml_detect,hilic,Saturated fatty acids beta-oxidation,8,8,1,0.54001999999999994,0.40314,1,0.027082,2954
pbde_153_ngml_detect,hilic,Carbon fixation,8,8,1,0.54001999999999994,0.40314,1,0.027082,1890
pbde_153_ngml_detect,hilic,Leukotriene metabolism,24,24,2,1.6201,0.44733,0.78492,0.031149,2317
pbde_153_ngml_detect,hilic,"Valine, leucine and isoleucine degradation",25,25,2,1.6876,0.46881,0.79842,0.033377,1334
pbde_153_ngml_detect,hilic,Fatty Acid Metabolism,26,26,2,1.7551,0.4898,0.81107,0.035733,2051
pbde_153_ngml_detect,hilic,Glycolysis and Gluconeogenesis,11,11,1,0.74253,0.50864,1,0.038013,3810
pbde_153_ngml_detect,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,1,0.81003,0.53955,1,0.042133,3430
pbde_153_ngml_detect,hilic,Alkaloid biosynthesis II,12,12,1,0.81003,0.53955,1,0.042133,6217
pbde_153_ngml_detect,hilic,Limonene and pinene degradation,12,12,1,0.81003,0.53955,1,0.042133,9565
pbde_153_ngml_detect,hilic,Glutamate metabolism,12,12,1,0.81003,0.53955,1,0.042133,4756
pbde_153_ngml_detect,hilic,Butanoate metabolism,29,29,2,1.9576,0.54964,0.84453,0.043591,4693
pbde_153_ngml_detect,hilic,Carnitine shuttle,30,30,2,2.0251,0.56849,0.85432,0.046478,3652
pbde_153_ngml_detect,hilic,De novo fatty acid biosynthesis,30,30,2,2.0251,0.56849,0.85432,0.046478,2587
pbde_153_ngml_detect,hilic,Vitamin A (retinol) metabolism,13,13,1,0.87753,0.56853,1,0.046484,1884
pbde_153_ngml_detect,hilic,Glutathione Metabolism,13,13,1,0.87753,0.56853,1,0.046484,5782
pbde_153_ngml_detect,hilic,Glycerophospholipid metabolism,50,50,3,3.3751,0.61488,0.82673,0.05462,3075
pbde_153_ngml_detect,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,1.0125,0.62121,1,0.055861,8696
pbde_153_ngml_detect,hilic,Drug metabolism - other enzymes,16,16,1,1.08,0.64512,1,0.060873,5301
pbde_153_ngml_detect,hilic,Alanine and Aspartate Metabolism,20,20,1,1.35,0.72676,1,0.082885,9731
pbde_153_ngml_detect,hilic,Pyrimidine metabolism,44,44,2,2.9701,0.77437,0.94181,0.10069,7289
pbde_153_ngml_detect,hilic,Aspartate and asparagine metabolism,83,83,4,5.6027,0.77771,0.89974,0.10213,9439
pbde_153_ngml_detect,hilic,Xenobiotics metabolism,46,46,2,3.1051,0.79562,0.94901,0.11036,8620
pbde_153_ngml_detect,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,1,1.6876,0.80319,1,0.11412,9541
pbde_153_ngml_detect,hilic,Linoleate metabolism,47,47,2,3.1726,0.80558,0.95228,0.11534,9728
pbde_153_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,2,3.3076,0.82424,0.9582,0.1256,7435
pbde_153_ngml_detect,hilic,Arachidonic acid metabolism,27,27,1,1.8226,0.82748,1,0.12751,5693
pbde_153_ngml_detect,hilic,Methionine and cysteine metabolism,28,28,1,1.8901,0.83848,1,0.13437,7331
pbde_153_ngml_detect,hilic,Urea cycle/amino group metabolism,76,76,3,5.1302,0.86859,0.95672,0.1563,9894
pbde_153_ngml_detect,hilic,Histidine metabolism,32,32,1,2.1601,0.87601,1,0.16259,9648
pbde_153_ngml_detect,hilic,Drug metabolism - cytochrome P450,32,32,1,2.1601,0.87601,1,0.16259,8851
pbde_153_ngml_detect,hilic,Purine metabolism,38,38,1,2.5651,0.91676,1,0.20648,7901
pbde_153_ngml_detect,hilic,Tryptophan metabolism,93,93,3,6.2777,0.94184,0.98374,0.24628,9672
pbde_153_ngml_detect,hilic,Arginine and Proline Metabolism,44,44,1,2.9701,0.94424,1,0.25094,9809
