exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_153_ngml_detect,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,11,11,1,1.1759,0.68537,1,0.14956,9607
pcb_153_ngml_detect,c18,Fructose and mannose metabolism,12,12,1,1.2828,0.71697,1,0.16401,7467
pcb_153_ngml_detect,c18,"Glycine, serine, alanine and threonine metabolism",37,37,3,3.9552,0.7304,0.89494,0.17076,3091
pcb_153_ngml_detect,c18,N-Glycan biosynthesis,14,14,1,1.4966,0.77105,1,0.19382,5564
pcb_153_ngml_detect,c18,Phosphatidylinositol phosphate metabolism,14,14,1,1.4966,0.77105,1,0.19382,6557
pcb_153_ngml_detect,c18,Leukotriene metabolism,41,41,3,4.3828,0.79338,0.92554,0.20854,3374
pcb_153_ngml_detect,c18,Fatty acid activation,29,29,2,3.1,0.80218,0.95242,0.21482,5698
pcb_153_ngml_detect,c18,Tryptophan metabolism,54,54,4,5.7724,0.80484,0.91647,0.21678,9368
pcb_153_ngml_detect,c18,De novo fatty acid biosynthesis,19,19,1,2.031,0.86554,1,0.27097,7052
pcb_153_ngml_detect,c18,Vitamin E metabolism,21,21,1,2.2448,0.89142,1,0.3019,3913
