exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_153_ngml_detect,c18,Urea cycle/amino group metabolism,33,33,2,2.1621,0.60926,0.87386,0.029468,7387
pbde_153_ngml_detect,c18,Galactose metabolism,17,17,1,1.1138,0.6592,1,0.036367,3344
pbde_153_ngml_detect,c18,Glycosphingolipid metabolism,17,17,1,1.1138,0.6592,1,0.036367,3594
pbde_153_ngml_detect,c18,Aminosugars metabolism,17,17,1,1.1138,0.6592,1,0.036367,3057
pbde_153_ngml_detect,c18,"Glycine, serine, alanine and threonine metabolism",37,37,2,2.4241,0.67276,0.90237,0.038564,3942
pbde_153_ngml_detect,c18,Tyrosine metabolism,93,93,5,6.0931,0.68705,0.82777,0.041058,8741
pbde_153_ngml_detect,c18,Pyrimidine metabolism,39,39,2,2.5552,0.70132,0.91415,0.043749,4226
pbde_153_ngml_detect,c18,Vitamin E metabolism,21,21,1,1.3759,0.73624,1,0.051323,2779
pbde_153_ngml_detect,c18,Prostaglandin formation from arachidonate,44,44,2,2.8828,0.76394,0.93783,0.058549,6155
pbde_153_ngml_detect,c18,Androgen and estrogen biosynthesis and metabolism,25,25,1,1.6379,0.79611,1,0.068711,5868
pbde_153_ngml_detect,c18,Tryptophan metabolism,54,54,2,3.5379,0.85628,0.96758,0.095372,8916
pbde_153_ngml_detect,c18,Aspartate and asparagine metabolism,37,37,1,2.4241,0.90647,1,0.13142,9159
pbde_153_ngml_detect,c18,C21-steroid hormone biosynthesis and metabolism,49,49,1,3.2103,0.95756,1,0.20188999999999999,9333
