exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
hexachlorobenzene_impute,c18,Prostaglandin formation from dihomo gama-linoleic acid,7,7,1,0.38682,0.31057,1,0.025456,972
hexachlorobenzene_impute,c18,Pyrimidine metabolism,57,57,4,3.1498,0.33821,0.56146,0.027602,4756
hexachlorobenzene_impute,c18,Pentose and Glucuronate Interconversions,8,8,1,0.44208,0.34639,1,0.028276,3312
hexachlorobenzene_impute,c18,Glycosphingolipid metabolism,26,26,2,1.4368,0.39223,0.74523,0.032411,869
hexachlorobenzene_impute,c18,Drug metabolism - other enzymes,26,26,2,1.4368,0.39223,0.74523,0.032411,4121
hexachlorobenzene_impute,c18,"Glycine, serine, alanine and threonine metabolism",44,44,3,2.4315,0.39913,0.66585,0.033091,2870
hexachlorobenzene_impute,c18,Carbon fixation,10,10,1,0.5526,0.41263,1,0.034468,5057
hexachlorobenzene_impute,c18,3-oxo-10R-octadecatrienoate beta-oxidation,11,11,1,0.60786,0.44323,1,0.037841,5982
hexachlorobenzene_impute,c18,Bile acid biosynthesis,29,29,2,1.6026,0.44748,0.78294,0.038338,215
hexachlorobenzene_impute,c18,Phosphatidylinositol phosphate metabolism,12,12,1,0.66312,0.47227,1,0.041397,2900
hexachlorobenzene_impute,c18,Histidine metabolism,13,13,1,0.71838,0.49982,1,0.045134,960
hexachlorobenzene_impute,c18,Hexose phosphorylation,14,14,1,0.77365,0.52596,1,0.04905,3947
hexachlorobenzene_impute,c18,Vitamin B3 (nicotinate and nicotinamide) metabolism,14,14,1,0.77365,0.52596,1,0.04905,2630
hexachlorobenzene_impute,c18,D4&E4-neuroprostanes formation,14,14,1,0.77365,0.52596,1,0.04905,1229
hexachlorobenzene_impute,c18,Lysine metabolism,14,14,1,0.77365,0.52596,1,0.04905,8115
hexachlorobenzene_impute,c18,Linoleate metabolism,34,34,2,1.8789,0.53316,0.83398,0.050197,5081
hexachlorobenzene_impute,c18,"Valine, leucine and isoleucine degradation",16,16,1,0.88417,0.57429,1,0.057404,4549
hexachlorobenzene_impute,c18,Tryptophan metabolism,37,37,2,2.0446,0.5802,0.85874,0.05854,7487
hexachlorobenzene_impute,c18,Aspartate and asparagine metabolism,37,37,2,2.0446,0.5802,0.85874,0.05854,7217
hexachlorobenzene_impute,c18,Vitamin D3 (cholecalciferol) metabolism,17,17,1,0.93943,0.5966,1,0.061834,2400
hexachlorobenzene_impute,c18,Sialic acid metabolism,17,17,1,0.93943,0.5966,1,0.061834,5813
hexachlorobenzene_impute,c18,Urea cycle/amino group metabolism,39,39,2,2.1552,0.60965,0.8732,0.064617,6920
hexachlorobenzene_impute,c18,Glycolysis and Gluconeogenesis,18,18,1,0.99469,0.61777,1,0.066427,2527
hexachlorobenzene_impute,c18,Galactose metabolism,19,19,1,1.0499,0.63785,1,0.071178,4234
hexachlorobenzene_impute,c18,Arginine and Proline Metabolism,20,20,1,1.1052,0.65689,1,0.076082,6669
hexachlorobenzene_impute,c18,C21-steroid hormone biosynthesis and metabolism,48,48,2,2.6525,0.72324,0.92221,0.096927,4757
hexachlorobenzene_impute,c18,Androgen and estrogen biosynthesis and metabolism,24,24,1,1.3262,0.72371,1,0.097101,6708
hexachlorobenzene_impute,c18,Arachidonic acid metabolism,24,24,1,1.3262,0.72371,1,0.097101,7189
hexachlorobenzene_impute,c18,Methionine and cysteine metabolism,29,29,1,1.6026,0.78952,1,0.12606,9037
hexachlorobenzene_impute,c18,Fatty acid activation,38,38,1,2.0999,0.87147,1,0.18331,8799
hexachlorobenzene_impute,c18,Xenobiotics metabolism,48,48,1,2.6525,0.92612,1,0.25039,9848
