exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_118_ngml_detect,hilic,Nitrogen metabolism,10,10,1,0.637,0.45474,1,0.020835,6784
pcb_118_ngml_detect,hilic,Aspartate and asparagine metabolism,109,109,7,6.9433,0.46058,0.61666,0.021258,4958
pcb_118_ngml_detect,hilic,Linoleate metabolism,43,43,3,2.7391,0.46779,0.72439,0.021795,9253
pcb_118_ngml_detect,hilic,Keratan sulfate degradation,11,11,1,0.7007,0.48697,1,0.0233,3982
pcb_118_ngml_detect,hilic,Alkaloid biosynthesis II,11,11,1,0.7007,0.48697,1,0.0233,3342
pcb_118_ngml_detect,hilic,Heparan sulfate degradation,11,11,1,0.7007,0.48697,1,0.0233,3504
pcb_118_ngml_detect,hilic,TCA cycle,11,11,1,0.7007,0.48697,1,0.0233,1688
pcb_118_ngml_detect,hilic,N-Glycan Degradation,11,11,1,0.7007,0.48697,1,0.0233,4409
pcb_118_ngml_detect,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,2,1.7836,0.4968,0.81491,0.024116,3581
pcb_118_ngml_detect,hilic,Tryptophan metabolism,113,113,7,7.1981,0.50045,0.65309,0.024428,8423
pcb_118_ngml_detect,hilic,De novo fatty acid biosynthesis,29,29,2,1.8473,0.51588,0.82586,0.025799,633
pcb_118_ngml_detect,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,15,15,1,0.9555,0.59814,1,0.034821,2950
pcb_118_ngml_detect,hilic,Vitamin E metabolism,15,15,1,0.9555,0.59814,1,0.034821,5121
pcb_118_ngml_detect,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,34,34,2,2.1658,0.60403,0.87173,0.0356,6722
pcb_118_ngml_detect,hilic,Porphyrin metabolism,17,17,1,1.0829,0.64444,1,0.041554,3822
pcb_118_ngml_detect,hilic,Histidine metabolism,38,38,2,2.4206,0.66559,0.89965,0.045154,6888
pcb_118_ngml_detect,hilic,Arachidonic acid metabolism,19,19,1,1.2103,0.68548,1,0.048901,1956
pcb_118_ngml_detect,hilic,Alanine and Aspartate Metabolism,21,21,1,1.3377,0.72183,1,0.056826,8132
pcb_118_ngml_detect,hilic,Purine metabolism,45,45,2,2.8665,0.75482,0.93483,0.065512,4814
pcb_118_ngml_detect,hilic,Urea cycle/amino group metabolism,92,92,4,5.8604,0.80528,0.91489,0.082621,9977
pcb_118_ngml_detect,hilic,Glycosphingolipid metabolism,27,27,1,1.7199,0.80781,1,0.083634,3653
pcb_118_ngml_detect,hilic,Prostaglandin formation from arachidonate,27,27,1,1.7199,0.80781,1,0.083634,3040
pcb_118_ngml_detect,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,2,3.3124,0.82304,0.95779,0.090133,5083
pcb_118_ngml_detect,hilic,"Valine, leucine and isoleucine degradation",30,30,1,1.911,0.84036,1,0.098453,4590
pcb_118_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",69,69,2,4.3953,0.92386,0.98546,0.16294,8859
pcb_118_ngml_detect,hilic,Butanoate metabolism,42,42,1,2.6754,0.92437,1,0.16355,8998
pcb_118_ngml_detect,hilic,Lysine metabolism,44,44,1,2.8028,0.93327,1,0.17491,9987
