exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_154_impute,hilic,Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation,3,3,1,1.1414,0.72599,1,0.24136,0
pbde_154_impute,hilic,Nucleotide Sugar Metabolism,3,3,1,1.1414,0.72599,1,0.24136,3632
pbde_154_impute,hilic,1- and 2-Methylnaphthalene degradation,3,3,1,1.1414,0.72599,1,0.24136,5595
pbde_154_impute,hilic,Carnitine shuttle,32,32,10,12.175,0.73526,0.84314,0.24691,2
pbde_154_impute,hilic,Sialic acid metabolism,23,23,7,8.7504,0.74944,0.87008,0.25577,1260
pbde_154_impute,hilic,Chondroitin sulfate degradation,7,7,2,2.6632,0.7673,0.95111,0.26769,9532
pbde_154_impute,hilic,Starch and Sucrose Metabolism,7,7,2,2.6632,0.7673,0.95111,0.26769,8650
pbde_154_impute,hilic,Porphyrin metabolism,17,17,5,6.4677,0.7674,0.89788,0.26777,6959
pbde_154_impute,hilic,"Valine, leucine and isoleucine degradation",30,30,9,11.414,0.77898,0.87779,0.27599,20
pbde_154_impute,hilic,Aminosugars metabolism,30,30,9,11.414,0.77898,0.87779,0.27599,1784
pbde_154_impute,hilic,Glycolysis and Gluconeogenesis,27,27,8,10.272,0.78502,0.88657,0.28046,8961
pbde_154_impute,hilic,Prostaglandin formation from arachidonate,27,27,8,10.272,0.78502,0.88657,0.28046,1545
pbde_154_impute,hilic,N-Glycan biosynthesis,11,11,3,4.185,0.80143,0.93974,0.29322,7346
pbde_154_impute,hilic,Heparan sulfate degradation,11,11,3,4.185,0.80143,0.93974,0.29322,9685
pbde_154_impute,hilic,Fatty acid activation,37,37,11,14.077,0.8037,0.8867,0.29507,875
pbde_154_impute,hilic,Di-unsaturated fatty acid beta-oxidation,4,4,1,1.5218,0.82218,1,0.31089,8738
pbde_154_impute,hilic,Propanoate metabolism,12,12,3,4.5654,0.8503,0.9579,0.33816,5652
pbde_154_impute,hilic,Vitamin A (retinol) metabolism,19,19,5,7.2286,0.85237,0.94162,0.34036,7584
pbde_154_impute,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,16,16,4,6.0873,0.86811,0.95545,0.35794,2804
pbde_154_impute,hilic,Limonene and pinene degradation,9,9,2,3.4241,0.88006,0.97944,0.37258,10000
pbde_154_impute,hilic,C5-Branched dibasic acid metabolism,5,5,1,1.9023,0.88465,1,0.37854,0
pbde_154_impute,hilic,Omega-3 fatty acid metabolism,13,13,3,4.9459,0.88835,0.97075,0.38349,688
pbde_154_impute,hilic,Bile acid biosynthesis,24,24,6,9.1309,0.89819,0.95875,0.39739,2601
pbde_154_impute,hilic,Purine metabolism,45,45,12,17.12,0.91486,0.95525,0.42375,9210
pbde_154_impute,hilic,3-oxo-10R-octadecatrienoate beta-oxidation,10,10,2,3.8045,0.91511,0.98667,0.42418,9055
pbde_154_impute,hilic,Glycosphingolipid biosynthesis - globoseries,6,6,1,2.2827,0.92521,1,0.44234,9552
pbde_154_impute,hilic,Caffeine metabolism,6,6,1,2.2827,0.92521,1,0.44234,9700
pbde_154_impute,hilic,Keratan sulfate degradation,11,11,2,4.185,0.94038,0.99137,0.47379,9988
pbde_154_impute,hilic,Alkaloid biosynthesis II,11,11,2,4.185,0.94038,0.99137,0.47379,6726
pbde_154_impute,hilic,Fatty acid oxidation,11,11,2,4.185,0.94038,0.99137,0.47379,3541
pbde_154_impute,hilic,N-Glycan Degradation,11,11,2,4.185,0.94038,0.99137,0.47379,9998
pbde_154_impute,hilic,Hyaluronan Metabolism,7,7,1,2.6632,0.95153,1,0.50129,9459
pbde_154_impute,hilic,Glycosphingolipid biosynthesis - ganglioseries,8,8,1,3.0436,0.9686,1,0.55502,8903
pbde_154_impute,hilic,"Fatty acid oxidation, peroxisome",8,8,1,3.0436,0.9686,1,0.55502,0
pbde_154_impute,hilic,Pentose and Glucuronate Interconversions,8,8,1,3.0436,0.9686,1,0.55502,7007
pbde_154_impute,hilic,Omega-6 fatty acid metabolism,10,10,1,3.8045,0.98684,1,0.64721,1186
