exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_153_ngml_detect,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,15,15,1,0.75916,0.51313,1,0.022352,2162
pbde_153_ngml_detect,hilic,Selenoamino acid metabolism,15,15,1,0.75916,0.51313,1,0.022352,176
pbde_153_ngml_detect,hilic,Hexose phosphorylation,16,16,1,0.80977,0.53608,1,0.024328,6736
pbde_153_ngml_detect,hilic,Tyrosine metabolism,151,151,7,7.6422,0.56888,0.7101,0.027516,9985
pbde_153_ngml_detect,hilic,Fatty Acid Metabolism,18,18,1,0.91099,0.57886,1,0.02858,607
pbde_153_ngml_detect,hilic,Butanoate metabolism,42,42,2,2.1257,0.59286,0.86497,0.030159,4676
pbde_153_ngml_detect,hilic,Arachidonic acid metabolism,19,19,1,0.96161,0.59876,1,0.030855,1491
pbde_153_ngml_detect,hilic,Glutamate metabolism,19,19,1,0.96161,0.59876,1,0.030855,2905
pbde_153_ngml_detect,hilic,Beta-Alanine metabolism,20,20,1,1.0122,0.61774,1,0.033227,564
pbde_153_ngml_detect,hilic,Purine metabolism,45,45,2,2.2775,0.63128,0.88328,0.035053,3417
pbde_153_ngml_detect,hilic,Sialic acid metabolism,23,23,1,1.164,0.66955,1,0.040915,1747
pbde_153_ngml_detect,hilic,Methionine and cysteine metabolism,49,49,2,2.4799,0.67814,0.90395,0.042393,1748
pbde_153_ngml_detect,hilic,Bile acid biosynthesis,24,24,1,1.2147,0.68523,1,0.043663,1210
pbde_153_ngml_detect,hilic,Aminosugars metabolism,30,30,1,1.5183,0.76509,1,0.06195,3636
pbde_153_ngml_detect,hilic,Urea cycle/amino group metabolism,92,92,3,4.6562,0.81855,0.93458,0.080246,9969
pbde_153_ngml_detect,hilic,Fatty acid activation,37,37,1,1.8726,0.83334,1,0.086639,3492
pbde_153_ngml_detect,hilic,Histidine metabolism,38,38,1,1.9232,0.84134,1,0.090409,8160
pbde_153_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",69,69,2,3.4921,0.84534,0.96412,0.092383,7630
pbde_153_ngml_detect,hilic,Xenobiotics metabolism,47,47,1,2.3787,0.8983,1,0.12639,8742
pbde_153_ngml_detect,hilic,Tryptophan metabolism,113,113,3,5.719,0.91192,0.973,0.13855,9781
pbde_153_ngml_detect,hilic,Glycerophospholipid metabolism,60,60,1,3.0366,0.94683,1,0.18226,7734
