exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
ocs,c18,Pentose phosphate pathway,22,22,4,3.0159,0.30739,0.54383,0.050379,6574
ocs,c18,Aspartate and asparagine metabolism,37,37,6,5.0723,0.33272,0.51601,0.053587,5360
ocs,c18,Glycosphingolipid biosynthesis - globoseries,3,3,1,0.41126,0.33718,1,0.054176,1741
ocs,c18,Glyoxylate and Dicarboxylate Metabolism,3,3,1,0.41126,0.33718,1,0.054176,0
ocs,c18,"Fatty acid oxidation, peroxisome",3,3,1,0.41126,0.33718,1,0.054176,70
ocs,c18,Proteoglycan biosynthesis,3,3,1,0.41126,0.33718,1,0.054176,642
ocs,c18,Androgen and estrogen biosynthesis and metabolism,24,24,4,3.2901,0.36939,0.60575,0.058656,3762
ocs,c18,Butanoate metabolism,10,10,2,1.3709,0.37288,0.74451,0.059167,894
ocs,c18,Carbon fixation,10,10,2,1.3709,0.37288,0.74451,0.059167,4589
ocs,c18,Drug metabolism - cytochrome P450,17,17,3,2.3305,0.3738,0.65714,0.059304,3594
ocs,c18,TCA cycle,18,18,3,2.4676,0.41069,0.68859,0.065048,8117
ocs,c18,Starch and Sucrose Metabolism,11,11,2,1.508,0.42091,0.77727,0.066755,4879
ocs,c18,Hyaluronan Metabolism,4,4,1,0.54835,0.42226,1,0.066984,1019
ocs,c18,Pyrimidine metabolism,57,57,8,7.814,0.44872,0.6023,0.07167,6132
ocs,c18,Electron transport chain,5,5,1,0.68544,0.49649,1,0.081161,6803
ocs,c18,Fatty acid oxidation,5,5,1,0.68544,0.49649,1,0.081161,1477
ocs,c18,Vitamin B6 (pyridoxine) metabolism,5,5,1,0.68544,0.49649,1,0.081161,542
ocs,c18,N-Glycan Degradation,5,5,1,0.68544,0.49649,1,0.081161,7915
ocs,c18,Carnitine shuttle,22,22,3,3.0159,0.54946,0.79153,0.093529,1113
ocs,c18,Porphyrin metabolism,14,14,2,1.9192,0.55238,0.85258,0.094277,3669
ocs,c18,Glycosphingolipid biosynthesis - ganglioseries,6,6,1,0.82253,0.56125,1,0.09659,5562
ocs,c18,Omega-6 fatty acid metabolism,6,6,1,0.82253,0.56125,1,0.09659,1725
ocs,c18,Purine metabolism,47,47,6,6.4431,0.57158,0.73497,0.099376,4424
ocs,c18,Fatty Acid Metabolism,15,15,2,2.0563,0.59134,0.87156,0.10499,8364
ocs,c18,Xenobiotics metabolism,48,48,6,6.5802,0.59351,0.75237,0.10563,8671
ocs,c18,Pyruvate Metabolism,7,7,1,0.95962,0.61774,1,0.11313,0
ocs,c18,Beta-Alanine metabolism,7,7,1,0.95962,0.61774,1,0.11313,1985
ocs,c18,"Valine, leucine and isoleucine degradation",16,16,2,2.1934,0.62775,0.88812,0.11643,4918
ocs,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,17,17,2,2.3305,0.66161,0.90256,0.12856,8666
ocs,c18,Pentose and Glucuronate Interconversions,8,8,1,1.0967,0.667,1,0.13064,7071
ocs,c18,Vitamin E metabolism,26,26,3,3.5643,0.66742,0.86343,0.13081,195
ocs,c18,Caffeine metabolism,9,9,1,1.2338,0.70996,1,0.14897,1172
ocs,c18,Aminosugars metabolism,19,19,2,2.6047,0.72192,0.92611,0.15469,6823
ocs,c18,N-Glycan biosynthesis,10,10,1,1.3709,0.74741,1,0.16795,8225
ocs,c18,Propanoate metabolism,10,10,1,1.3709,0.74741,1,0.16795,3484
ocs,c18,Ubiquinone Biosynthesis,10,10,1,1.3709,0.74741,1,0.16795,6361
ocs,c18,Urea cycle/amino group metabolism,39,39,4,5.3464,0.75821,0.89272,0.17406,8723
ocs,c18,Glycerophospholipid metabolism,50,50,5,6.8544,0.79063,0.89959,0.1945,9114
ocs,c18,Histidine metabolism,13,13,1,1.7821,0.83332,1,0.22748,4433
ocs,c18,D4&E4-neuroprostanes formation,14,14,1,1.9192,0.85493,1,0.24777,4002
ocs,c18,Lysine metabolism,14,14,1,1.9192,0.85493,1,0.24777,9825
ocs,c18,Glycosphingolipid metabolism,26,26,2,3.5643,0.86652,0.97209,0.25994,5191
ocs,c18,Drug metabolism - other enzymes,26,26,2,3.5643,0.86652,0.97209,0.25994,9102
ocs,c18,Vitamin D3 (cholecalciferol) metabolism,17,17,1,2.3305,0.90444,1,0.3085,6555
ocs,c18,Glycolysis and Gluconeogenesis,18,18,1,2.4676,0.91688,1,0.32846,7588
ocs,c18,Arginine and Proline Metabolism,20,20,1,2.7418,0.93714,1,0.36757,9582
ocs,c18,Tyrosine metabolism,89,89,7,12.201,0.95527,0.98047,0.4133,9844
ocs,c18,Tryptophan metabolism,37,37,2,5.0723,0.96199,0.99404,0.43431,9950
ocs,c18,Bile acid biosynthesis,29,29,1,3.9756,0.98225,1,0.52474,5003
ocs,c18,Methionine and cysteine metabolism,29,29,1,3.9756,0.98225,1,0.52474,9982
ocs,c18,"Glycine, serine, alanine and threonine metabolism",44,44,2,6.0319,0.98367,0.99779,0.5338,9821
