exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfda,hilic,Starch and Sucrose Metabolism,3,3,1,0.46577,0.37138,1,0.052372,981
pfda,hilic,TCA cycle,16,16,3,2.4841,0.40784,0.68875,0.057374,1252
pfda,hilic,Fatty acid activation,36,36,6,5.5892,0.41339,0.59892,0.058183,322
pfda,hilic,Hyaluronan Metabolism,4,4,1,0.62102,0.46167,1,0.065833,3706
pfda,hilic,Electron transport chain,4,4,1,0.62102,0.46167,1,0.065833,3377
pfda,hilic,Ubiquinone Biosynthesis,11,11,2,1.7078,0.4824,0.81682,0.069484,1837
pfda,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,19,19,3,2.9499,0.52656,0.77795,0.078119,5017
pfda,hilic,Vitamin B9 (folate) metabolism,12,12,2,1.8631,0.53077,0.84316,0.07901,2524
pfda,hilic,Fatty acid oxidation,12,12,2,1.8631,0.53077,0.84316,0.07901,283
pfda,hilic,Chondroitin sulfate degradation,5,5,1,0.77628,0.53905,1,0.080798,3468
pfda,hilic,3-oxo-10R-octadecatrienoate beta-oxidation,5,5,1,0.77628,0.53905,1,0.080798,857
pfda,hilic,Caffeine metabolism,5,5,1,0.77628,0.53905,1,0.080798,8418
pfda,hilic,CoA Catabolism,5,5,1,0.77628,0.53905,1,0.080798,8112
pfda,hilic,Arachidonic acid metabolism,27,27,4,4.1919,0.55573,0.76363,0.084555,2238
pfda,hilic,Fructose and mannose metabolism,13,13,2,2.0183,0.576,0.86572,0.089418,5716
pfda,hilic,Methionine and cysteine metabolism,28,28,4,4.3472,0.58625,0.78555,0.09201,3783
pfda,hilic,Glycosphingolipid biosynthesis - ganglioseries,6,6,1,0.93153,0.60537,1,0.097111,1780
pfda,hilic,Propanoate metabolism,6,6,1,0.93153,0.60537,1,0.097111,6607
pfda,hilic,Polyunsaturated fatty acid biosynthesis,6,6,1,0.93153,0.60537,1,0.097111,4024
pfda,hilic,N-Glycan Degradation,6,6,1,0.93153,0.60537,1,0.097111,9022
pfda,hilic,Prostaglandin formation from dihomo gama-linoleic acid,6,6,1,0.93153,0.60537,1,0.097111,1067
pfda,hilic,Sialic acid metabolism,14,14,2,2.1736,0.61799,0.88506,0.10068,2848
pfda,hilic,Arginine and Proline Metabolism,44,44,6,6.8312,0.62083,0.77512,0.1015,3194
pfda,hilic,Vitamin E metabolism,22,22,3,3.4156,0.63108,0.84407,0.10456,3605
pfda,hilic,De novo fatty acid biosynthesis,30,30,4,4.6577,0.6435,0.82439,0.10842,3440
pfda,hilic,Galactose metabolism,15,15,2,2.3288,0.65672,0.90163,0.11274,7606
pfda,hilic,Phosphatidylinositol phosphate metabolism,15,15,2,2.3288,0.65672,0.90163,0.11274,6313
pfda,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,2,2.3288,0.65672,0.90163,0.11274,9647
pfda,hilic,N-Glycan biosynthesis,7,7,1,1.0868,0.6622,1,0.1146,1712
pfda,hilic,Keratan sulfate degradation,7,7,1,1.0868,0.6622,1,0.1146,8701
pfda,hilic,Heparan sulfate degradation,7,7,1,1.0868,0.6622,1,0.1146,6473
pfda,hilic,Drug metabolism - other enzymes,16,16,2,2.4841,0.69228,0.91582,0.12556,6667
pfda,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,1.242,0.71089,1,0.13307,9007
pfda,hilic,Carbon fixation,8,8,1,1.242,0.71089,1,0.13307,3910
pfda,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,3,3.8814,0.71866,0.8919,0.13639,8363
pfda,hilic,Biopterin metabolism,9,9,1,1.3973,0.7526,1,0.15235,8286
pfda,hilic,Omega-3 fatty acid metabolism,9,9,1,1.3973,0.7526,1,0.15235,6667
pfda,hilic,Aminosugars metabolism,19,19,2,2.9499,0.78111,0.9473,0.16793,5812
pfda,hilic,Alanine and Aspartate Metabolism,20,20,2,3.1051,0.80533,0.95493,0.18313,9828
pfda,hilic,Glycolysis and Gluconeogenesis,11,11,1,1.7078,0.81891,1,0.19261,7193
pfda,hilic,Glutamate metabolism,12,12,1,1.8631,0.84511,1,0.21328,6399
pfda,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,5,7.6075,0.85512,0.93628,0.22217,6405
pfda,hilic,Histidine metabolism,32,32,3,4.9682,0.86017,0.95579,0.2269,9835
pfda,hilic,Aspartate and asparagine metabolism,83,83,9,12.886,0.86721,0.92654,0.23378,9719
pfda,hilic,Vitamin A (retinol) metabolism,13,13,1,2.0183,0.86754,1,0.23411,4255
pfda,hilic,Glutathione Metabolism,13,13,1,2.0183,0.86754,1,0.23411,7815
pfda,hilic,Urea cycle/amino group metabolism,76,76,8,11.799,0.87764,0.9359,0.2447,9893
pfda,hilic,"Valine, leucine and isoleucine degradation",25,25,2,3.8814,0.89408,0.97943,0.26393,5089
pfda,hilic,Pyrimidine metabolism,44,44,4,6.8312,0.89722,0.96274,0.26793,7805
pfda,hilic,Tyrosine metabolism,125,125,13,19.407,0.93302,0.96156,0.32408,9988
pfda,hilic,Butanoate metabolism,29,29,2,4.5024,0.93633,0.98905,0.33061,9046
pfda,hilic,Beta-Alanine metabolism,18,18,1,2.7946,0.93954,1,0.33721,8820
pfda,hilic,Xenobiotics metabolism,46,46,3,7.1418,0.97169,0.99341,0.42932,9956
pfda,hilic,Leukotriene metabolism,24,24,1,3.7261,0.97653,1,0.4505,9481
