exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfpes,hilic,CoA Catabolism,5,5,1,0.41466,0.32883,1,0.023706,4170
pfpes,hilic,Phytanic acid peroxisomal oxidation,5,5,1,0.41466,0.32883,1,0.023706,12
pfpes,hilic,Drug metabolism - other enzymes,16,16,2,1.3269,0.34961,0.71832,0.025222,2544
pfpes,hilic,Bile acid biosynthesis,28,28,3,2.3221,0.36344,0.63951,0.02629,1583
pfpes,hilic,Pentose phosphate pathway,17,17,2,1.4098,0.37823,0.73993,0.027491,1761
pfpes,hilic,Propanoate metabolism,6,6,1,0.49759,0.38041,1,0.027673,3071
pfpes,hilic,Androgen and estrogen biosynthesis and metabolism,30,30,3,2.4879,0.4066,0.67745,0.029971,3447
pfpes,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,19,19,2,1.5757,0.43382,0.77835,0.032593,3407
pfpes,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,1,0.66345,0.4721,1,0.036739,1783
pfpes,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,0.66345,0.4721,1,0.036739,6936
pfpes,hilic,Saturated fatty acids beta-oxidation,8,8,1,0.66345,0.4721,1,0.036739,4149
pfpes,hilic,Selenoamino acid metabolism,10,10,1,0.82932,0.55036,1,0.047289,632
pfpes,hilic,"Valine, leucine and isoleucine degradation",25,25,2,2.0733,0.58292,0.86304,0.052714,2054
pfpes,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,1,0.99518,0.61714,1,0.059252,3983
pfpes,hilic,Limonene and pinene degradation,12,12,1,0.99518,0.61714,1,0.059252,9747
pfpes,hilic,Arachidonic acid metabolism,27,27,2,2.2392,0.62589,0.88341,0.061082,3046
pfpes,hilic,Sialic acid metabolism,14,14,1,1.161,0.67409,1,0.07252,4220
pfpes,hilic,Phosphatidylinositol phosphate metabolism,15,15,1,1.244,0.69934,1,0.079603,6459
pfpes,hilic,Linoleate metabolism,47,47,3,3.8978,0.71372,0.885,0.08404,9545
pfpes,hilic,TCA cycle,16,16,1,1.3269,0.72266,1,0.086959,2968
pfpes,hilic,Squalene and cholesterol biosynthesis,17,17,1,1.4098,0.74418,1,0.094572,2358
pfpes,hilic,Porphyrin metabolism,18,18,1,1.4928,0.76406,1,0.10242,4981
pfpes,hilic,Vitamin E metabolism,22,22,1,1.8245,0.8294,1,0.13578,5693
pfpes,hilic,Fatty Acid Metabolism,26,26,1,2.1562,0.87679,1,0.17141,6543
pfpes,hilic,Prostaglandin formation from arachidonate,26,26,1,2.1562,0.87679,1,0.17141,4165
pfpes,hilic,Tryptophan metabolism,93,93,4,7.7126,0.93971,0.97922,0.25225,9687
pfpes,hilic,Tyrosine metabolism,125,125,5,10.366,0.97332,0.99055,0.34166,9982
