exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfos,hilic,Proteoglycan biosynthesis,1,1,1,0.16779,0.1548,1,0.038921,0
pfos,hilic,Aminosugars metabolism,19,19,5,3.188,0.15759,0.33334,0.039157,221
pfos,hilic,3-oxo-10R-octadecatrienoate beta-oxidation,5,5,2,0.83896,0.17339,0.56712,0.040524,104
pfos,hilic,Urea cycle/amino group metabolism,76,76,15,12.752,0.18263,0.26947,0.041348,2762
pfos,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,10,8.2218,0.21453,0.33588,0.044345,67
pfos,hilic,Pyrimidine metabolism,44,44,9,7.3828,0.22961,0.36283,0.045848,97
pfos,hilic,Glyoxylate and Dicarboxylate Metabolism,6,6,2,1.0068,0.23461,0.63405,0.046359,0
pfos,hilic,Polyunsaturated fatty acid biosynthesis,6,6,2,1.0068,0.23461,0.63405,0.046359,224
pfos,hilic,Glycosphingolipid metabolism,23,23,5,3.8592,0.27692,0.48254,0.050954,2412
pfos,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,3,2.0135,0.28034,0.57283,0.051348,1193
pfos,hilic,Glycosphingolipid biosynthesis - globoseries,2,2,1,0.33558,0.28576,1,0.051979,1645
pfos,hilic,Sphingolipid metabolism,2,2,1,0.33558,0.28576,1,0.051979,1264
pfos,hilic,Aspartate and asparagine metabolism,83,83,15,13.927,0.29359,0.39801,0.052907,4087
pfos,hilic,N-Glycan biosynthesis,7,7,2,1.1745,0.29678,0.69067,0.05329,291
pfos,hilic,De novo fatty acid biosynthesis,30,30,6,5.0338,0.31472,0.50095,0.055508,716
pfos,hilic,Fatty acid activation,36,36,7,6.0405,0.3175,0.48692,0.055862,157
pfos,hilic,Glutathione Metabolism,13,13,3,2.1813,0.32611,0.61831,0.056972,633
pfos,hilic,Saturated fatty acids beta-oxidation,8,8,2,1.3423,0.35814,0.73858,0.061338,3690
pfos,hilic,Carbon fixation,8,8,2,1.3423,0.35814,0.73858,0.061338,1710
pfos,hilic,Sialic acid metabolism,14,14,3,2.3491,0.37187,0.66,0.063331,1184
pfos,hilic,Fatty Acid Metabolism,26,26,5,4.3626,0.37567,0.58546,0.063894,1593
pfos,hilic,D4&E4-neuroprostanes formation,3,3,1,0.50338,0.39653,1,0.067102,0
pfos,hilic,Phosphatidylinositol phosphate metabolism,15,15,3,2.5169,0.41704,0.69797,0.070445,4307
pfos,hilic,Omega-3 fatty acid metabolism,9,9,2,1.5101,0.41745,0.77911,0.070515,1597
pfos,hilic,Bile acid biosynthesis,28,28,5,4.6982,0.44193,0.64713,0.074775,2775
pfos,hilic,TCA cycle,16,16,3,2.6847,0.46112,0.73239,0.078334,1570
pfos,hilic,Drug metabolism - other enzymes,16,16,3,2.6847,0.46112,0.73239,0.078334,3568
pfos,hilic,Electron transport chain,4,4,1,0.67117,0.4902,1,0.084129,4424
pfos,hilic,"Fatty acid oxidation, peroxisome",4,4,1,0.67117,0.4902,1,0.084129,0
pfos,hilic,Glycolysis and Gluconeogenesis,11,11,2,1.8457,0.52692,0.84236,0.092225,4597
pfos,hilic,Porphyrin metabolism,18,18,3,3.0203,0.54454,0.79132,0.096455,3198
pfos,hilic,Di-unsaturated fatty acid beta-oxidation,5,5,1,0.83896,0.5694,1,0.10285,2702
pfos,hilic,Caffeine metabolism,5,5,1,0.83896,0.5694,1,0.10285,9136
pfos,hilic,Fatty acid oxidation,12,12,2,2.0135,0.57623,0.86686,0.1047,347
pfos,hilic,Limonene and pinene degradation,12,12,2,2.0135,0.57623,0.86686,0.1047,9830
pfos,hilic,Linoleate metabolism,47,47,7,7.8862,0.60973,0.75595,0.11442,9807
pfos,hilic,Fructose and mannose metabolism,13,13,2,2.1813,0.62171,0.88758,0.11819,5308
pfos,hilic,Arachidonic acid metabolism,27,27,4,4.5304,0.62195,0.81112,0.11826,2782
pfos,hilic,Glycosphingolipid biosynthesis - ganglioseries,6,6,1,1.0068,0.63635,1,0.12301,1667
pfos,hilic,Vitamin E metabolism,22,22,3,3.6914,0.68665,0.87596,0.14174,4679
pfos,hilic,Galactose metabolism,15,15,2,2.5169,0.70124,0.91988,0.14791,8625
pfos,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,1,1.3423,0.74078,1,0.16664,2473
pfos,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,1.3423,0.74078,1,0.16664,9573
pfos,hilic,Xenobiotics metabolism,46,46,6,7.7184,0.74184,0.86162,0.16719,9471
pfos,hilic,Tryptophan metabolism,93,93,12,15.605,0.80513,0.87614,0.20556,9719
pfos,hilic,Selenoamino acid metabolism,10,10,1,1.6779,0.81534,1,0.21303,3315
pfos,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,19,19,2,3.188,0.819,0.95938,0.21581,8144
pfos,hilic,Tyrosine metabolism,125,125,16,20.974,0.84404,0.89649,0.23658,9980
pfos,hilic,Ubiquinone Biosynthesis,11,11,1,1.8457,0.84418,1,0.23671,6369
pfos,hilic,Butanoate metabolism,29,29,3,4.866,0.85166,0.95274,0.24359,7517
pfos,hilic,Lysine metabolism,47,47,5,7.8862,0.87755,0.94816,0.27038,9938
pfos,hilic,Hexose phosphorylation,13,13,1,2.1813,0.88911,1,0.28419,9942
pfos,hilic,Drug metabolism - cytochrome P450,32,32,3,5.3693,0.89533,0.96925,0.29218,9410
pfos,hilic,Leukotriene metabolism,24,24,2,4.027,0.90713,0.98269,0.30865,8242
pfos,hilic,"Valine, leucine and isoleucine degradation",25,25,2,4.1948,0.91908,0.98541,0.32743,5266
pfos,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,2.5169,0.92114,1,0.33092,9995
pfos,hilic,Prostaglandin formation from arachidonate,26,26,2,4.3626,0.92958,0.98771,0.34612,5069
pfos,hilic,Pentose phosphate pathway,17,17,1,2.8525,0.94395,1,0.37615,8020
