exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfdoa,hilic,Aminosugars metabolism,19,19,2,1.9055,0.53753,0.84144,0.034343,4099
pfdoa,hilic,Saturated fatty acids beta-oxidation,8,8,1,0.80231,0.54126,1,0.034803,3204
pfdoa,hilic,Carbon fixation,8,8,1,0.80231,0.54126,1,0.034803,2267
pfdoa,hilic,Biopterin metabolism,9,9,1,0.9026,0.58401,1,0.04061,6134
pfdoa,hilic,C21-steroid hormone biosynthesis and metabolism,58,58,5,5.8168,0.63778,0.79737,0.049643,1997
pfdoa,hilic,Ubiquinone Biosynthesis,11,11,1,1.1032,0.65803,1,0.053665,3831
pfdoa,hilic,Leukotriene metabolism,24,24,2,2.4069,0.66774,0.90288,0.055736,4582
pfdoa,hilic,Vitamin D3 (cholecalciferol) metabolism,12,12,1,1.2035,0.68998,1,0.06087,4874
pfdoa,hilic,Alkaloid biosynthesis II,12,12,1,1.2035,0.68998,1,0.06087,7159
pfdoa,hilic,Limonene and pinene degradation,12,12,1,1.2035,0.68998,1,0.06087,9782
pfdoa,hilic,Purine metabolism,38,38,3,3.811,0.70027,0.87899,0.063446,4763
pfdoa,hilic,Fatty Acid Metabolism,26,26,2,2.6075,0.71098,0.92022,0.066275,3997
pfdoa,hilic,Prostaglandin formation from arachidonate,26,26,2,2.6075,0.71098,0.92022,0.066275,2177
pfdoa,hilic,Vitamin A (retinol) metabolism,13,13,1,1.3038,0.71898,1,0.068494,3625
pfdoa,hilic,Sialic acid metabolism,14,14,1,1.4041,0.74528,1,0.076509,5791
pfdoa,hilic,Bile acid biosynthesis,28,28,2,2.8081,0.74947,0.9345,0.077894,4254
pfdoa,hilic,Galactose metabolism,15,15,1,1.5043,0.76915,1,0.084884,8163
pfdoa,hilic,Phosphatidylinositol phosphate metabolism,15,15,1,1.5043,0.76915,1,0.084884,7538
pfdoa,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,1.5043,0.76915,1,0.084884,9404
pfdoa,hilic,TCA cycle,16,16,1,1.6046,0.7908,1,0.093589,3963
pfdoa,hilic,Drug metabolism - other enzymes,16,16,1,1.6046,0.7908,1,0.093589,7044
pfdoa,hilic,Squalene and cholesterol biosynthesis,17,17,1,1.7049,0.81043,1,0.10259,3309
pfdoa,hilic,Pentose phosphate pathway,17,17,1,1.7049,0.81043,1,0.10259,6077
pfdoa,hilic,Xenobiotics metabolism,46,46,3,4.6133,0.81683,0.93604,0.10579,8517
pfdoa,hilic,Glycerophospholipid metabolism,50,50,2,5.0145,0.95584,0.99269,0.25153,8782
pfdoa,hilic,Drug metabolism - cytochrome P450,32,32,1,3.2093,0.95727,1,0.25494,9503
pfdoa,hilic,Tyrosine metabolism,125,125,6,12.536,0.9833,0.99385,0.34904,9978
pfdoa,hilic,Linoleate metabolism,47,47,1,4.7136,0.99057,1,0.40191,9992
