exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfna,hilic,Heparan sulfate degradation,7,7,1,0.93828,0.60414,1,0.087451,5750
pfna,hilic,Tryptophan metabolism,93,93,11,12.466,0.61691,0.72943,0.090822,8632
pfna,hilic,Prostaglandin formation from arachidonate,26,26,3,3.4851,0.64278,0.84927,0.098184,1045
pfna,hilic,Pyrimidine metabolism,44,44,5,5.8978,0.65283,0.81084,0.10125,3668
pfna,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,1.0723,0.6534,1,0.10143,8485
pfna,hilic,Saturated fatty acids beta-oxidation,8,8,1,1.0723,0.6534,1,0.10143,5237
pfna,hilic,Arachidonic acid metabolism,27,27,3,3.6191,0.66892,0.8641,0.10643,3293
pfna,hilic,Porphyrin metabolism,18,18,2,2.4127,0.67335,0.90718,0.10792,4261
pfna,hilic,Xenobiotics metabolism,46,46,5,6.1659,0.69272,0.83812,0.11475,8719
pfna,hilic,Biopterin metabolism,9,9,1,1.2064,0.69657,1,0.11618,7554
pfna,hilic,Omega-3 fatty acid metabolism,9,9,1,1.2064,0.69657,1,0.11618,5730
pfna,hilic,Omega-6 fatty acid metabolism,9,9,1,1.2064,0.69657,1,0.11618,1307
pfna,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,5,6.568,0.74655,0.87287,0.13715,4736
pfna,hilic,Ubiquinone Biosynthesis,11,11,1,1.4744,0.76754,1,0.14757,6024
pfna,hilic,Vitamin E metabolism,22,22,2,2.9489,0.77801,0.94558,0.1532,5409
pfna,hilic,Leukotriene metabolism,24,24,2,3.217,0.81849,0.95836,0.17829,6522
pfna,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,2,3.351,0.83617,0.96358,0.1913,9491
pfna,hilic,Sialic acid metabolism,14,14,1,1.8766,0.84427,1,0.19778,5945
pfna,hilic,Fatty Acid Metabolism,26,26,2,3.4851,0.85228,0.96816,0.20456,6534
pfna,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,2.0106,0.86377,1,0.21498,9950
pfna,hilic,TCA cycle,16,16,1,2.1446,0.88085,1,0.23228,6045
pfna,hilic,Drug metabolism - cytochrome P450,32,32,2,4.2893,0.92222,0.9858,0.28719,9469
pfna,hilic,Linoleate metabolism,47,47,3,6.2999,0.94475,0.98543,0.33019,9986
pfna,hilic,Fatty acid activation,36,36,2,4.8255,0.95011,0.99174,0.34274,6431
pfna,hilic,"Valine, leucine and isoleucine degradation",25,25,1,3.351,0.96451,1,0.38357,8373
pfna,hilic,Histidine metabolism,32,32,1,4.2893,0.98626,1,0.48707,9997
pfna,hilic,Tyrosine metabolism,125,125,8,16.755,0.993,0.9973,0.55099,9999
