exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pfds,hilic,Prostaglandin formation from dihomo gama-linoleic acid,6,6,1,0.59595,0.43899,1,0.035446,282
pfds,hilic,Arachidonic acid metabolism,27,27,3,2.6818,0.45665,0.72043,0.037415,1593
pfds,hilic,Bile acid biosynthesis,28,28,3,2.7811,0.48142,0.73933,0.040393,2310
pfds,hilic,Methionine and cysteine metabolism,28,28,3,2.7811,0.48142,0.73933,0.040393,2992
pfds,hilic,N-Glycan biosynthesis,7,7,1,0.69527,0.49068,1,0.041576,1327
pfds,hilic,Keratan sulfate degradation,7,7,1,0.69527,0.49068,1,0.041576,7982
pfds,hilic,Glycerophospholipid metabolism,50,50,5,4.9662,0.4908,0.68188,0.041593,1826
pfds,hilic,Porphyrin metabolism,18,18,2,1.7878,0.5023,0.82203,0.04312,2124
pfds,hilic,Butanoate metabolism,29,29,3,2.8804,0.50566,0.75715,0.043579,4048
pfds,hilic,Saturated fatty acids beta-oxidation,8,8,1,0.7946,0.53764,1,0.048248,5211
pfds,hilic,Urea cycle/amino group metabolism,76,76,7,7.5487,0.55678,0.70645,0.051327,8910
pfds,hilic,Tryptophan metabolism,93,93,8,9.2372,0.63516,0.7612,0.066713,8007
pfds,hilic,Glycolysis and Gluconeogenesis,11,11,1,1.0926,0.6543,1,0.071307,4473
pfds,hilic,Ubiquinone Biosynthesis,11,11,1,1.0926,0.6543,1,0.071307,3239
pfds,hilic,Aspartate and asparagine metabolism,83,83,7,8.244,0.6547,0.78536,0.071407,8797
pfds,hilic,Leukotriene metabolism,24,24,2,2.3838,0.66232,0.90054,0.073349,4546
pfds,hilic,"Valine, leucine and isoleucine degradation",25,25,2,2.4831,0.68463,0.90977,0.079436,2951
pfds,hilic,Alkaloid biosynthesis II,12,12,1,1.1919,0.68629,1,0.079917,7025
pfds,hilic,Limonene and pinene degradation,12,12,1,1.1919,0.68629,1,0.079917,9808
pfds,hilic,Purine metabolism,38,38,3,3.7743,0.69374,0.87539,0.082109,4238
pfds,hilic,Prostaglandin formation from arachidonate,26,26,2,2.5824,0.70573,0.91814,0.085806,1753
pfds,hilic,Fructose and mannose metabolism,13,13,1,1.2912,0.71535,1,0.088935,7339
pfds,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,1,1.4899,0.76571,1,0.10806,9658
pfds,hilic,TCA cycle,16,16,1,1.5892,0.78747,1,0.11809,3939
pfds,hilic,Pentose phosphate pathway,17,17,1,1.6885,0.80722,1,0.1284,5654
pfds,hilic,Beta-Alanine metabolism,18,18,1,1.7878,0.82516,1,0.13894,7346
pfds,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,19,19,1,1.8872,0.84144,1,0.14968,7093
pfds,hilic,Vitamin E metabolism,22,22,1,2.1851,0.88181,1,0.18281,6847
pfds,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,1,2.4831,0.91197,1,0.21673,9879
pfds,hilic,Fatty Acid Metabolism,26,26,1,2.5824,0.92022,1,0.2281,7401
pfds,hilic,Xenobiotics metabolism,46,46,2,4.5689,0.93604,0.98856,0.25357,9670
pfds,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,2,4.8669,0.95001,0.99151,0.28169,9278
pfds,hilic,Drug metabolism - cytochrome P450,32,32,1,3.1784,0.95589,1,0.2958,9602
pfds,hilic,Pyrimidine metabolism,44,44,1,4.3703,0.98665,1,0.42154,9923
