exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
x82fts,hilic,Prostaglandin formation from arachidonate,26,26,2,2.2064,0.61786,0.87988,0.061399,1187
x82fts,hilic,Fatty acid oxidation,12,12,1,1.0183,0.62594,1,0.06313,767
x82fts,hilic,Glutamate metabolism,12,12,1,1.0183,0.62594,1,0.06313,5555
x82fts,hilic,Aspartate and asparagine metabolism,83,83,6,7.0434,0.64788,0.78944,0.068142,8824
x82fts,hilic,Hexose phosphorylation,13,13,1,1.1032,0.65554,1,0.07001,8988
x82fts,hilic,Vitamin A (retinol) metabolism,13,13,1,1.1032,0.65554,1,0.07001,2549
x82fts,hilic,Methionine and cysteine metabolism,28,28,2,2.3761,0.65896,0.89817,0.070863,4989
x82fts,hilic,Tyrosine metabolism,125,125,9,10.608,0.66358,0.77521,0.072038,9414
x82fts,hilic,Butanoate metabolism,29,29,2,2.4609,0.67816,0.90625,0.075915,6041
x82fts,hilic,C21-steroid hormone biosynthesis and metabolism,58,58,4,4.9219,0.6817,0.84361,0.076895,2244
x82fts,hilic,Carnitine shuttle,30,30,2,2.5458,0.69649,0.9137,0.081175,4939
x82fts,hilic,TCA cycle,16,16,1,1.3578,0.73114,1,0.09249,3005
x82fts,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,3,4.1581,0.75509,0.90637,0.10157,6173
x82fts,hilic,Porphyrin metabolism,18,18,1,1.5275,0.77217,1,0.1088,5296
x82fts,hilic,Beta-Alanine metabolism,18,18,1,1.5275,0.77217,1,0.1088,7042
x82fts,hilic,Alanine and Aspartate Metabolism,20,20,1,1.6972,0.807,1,0.12598,9873
x82fts,hilic,Vitamin E metabolism,22,22,1,1.8669,0.83655,1,0.14385,5730
x82fts,hilic,Linoleate metabolism,47,47,2,3.9884,0.89684,0.97913,0.19551,9899
x82fts,hilic,Androgen and estrogen biosynthesis and metabolism,30,30,1,2.5458,0.9162,1,0.21933,8845
